Recipient,Supplier,Year of order, ,Number ordered, ,Weapon designation,Weapon description,Number delivered, ,Year(s) of delivery,status,Comments,SIPRI TIV per unit,SIPRI TIV for total order,SIPRI TIV of delivered weapons
Singapore,France,1986,?,6,,TSM-2064,ASW sonar,6,,1990; 1991,New,For 6 MGB-62 (Victory) corvettes from FRG,5,30,30
Singapore,Israel,2017,,5,?,Condor-2,aircraft EO system,5,?,2018; 2019,New,$82 m deal,1,5,5
Singapore,Israel,2005,?,10,,Litening,aircraft EO system,10,?,2006; 2007,New,,1,10,10
Singapore,Israel,2012,,2,?,EL/M-2083 APR,air search radar,2,?,2016,New,For use on aerostat,15,30,30
Singapore,Israel,2014,?,2,?,EL/M-2084,air search radar,2,?,2015; 2016,New,Singaporean designation Safari,12.5,25,25
Singapore,Israel,1986,?,6,,EL/M-2221 STGR,fire control radar,6,?,1990; 1991,New,For 6 MGB-62 (Victory) corvettes from FRG; for use with Barak SAM,4.75,28.5,28.5
Singapore,Israel,1992,,6,,EL/M-2221 STGR,fire control radar,6,?,1996; 1997,New,For 6 MGB-62 (Victory) corvettes from FRG; for use with Barak SAM,4.75,28.5,28.5
Singapore,Israel,1993,?,12,,EL/M-2228,air search radar,12,,1996; 1997; 1998,New,For 12 Fearless patrol craft/FAC produced in Singapore; EL/M-2228X version,4.75,57,57
Singapore,Israel,1996,?,4,,EL/M-2238 STAR,air search radar,4,,2000; 2001,New,For 4 Endurance landing ships produced in Singapore,12.5,50,50
Singapore,Israel,2007,,4,,EL/W-2085,AEW radar,4,,2009; 2010; 2011,New,For 4 G-550 AEW aircraft (aircraft from USA fitted with Israeli AEW system),35,140,140
Singapore,Italy,1992,,40,?,Grifo,combat aircraft radar,40,?,1998,New,Grifo-F version; for modernization of 40 F-5E combat aircraft to F-5S/T,1,40,40
Singapore,Netherlands,2013,,8,,NS-100,air/sea search radar,8,,2017; 2018; 2019,New,EUR52 m deal; for 8 LMV (Independence) corvettes produced in Singapore,8,64,64
Singapore,Netherlands,2011,?,6,?,STIR,fire control radar,6,?,2013; 2014; 2015,New,STIR Mk-2 version for 6 La Fayette (Formidable) frigates from France,4.5,27,27
Singapore,Netherlands,1970,?,6,,WM-20,fire control radar,6,,1972; 1974; 1975; 1976,New,For 6 TNC-45 (Sea Wolf) FAC from FRG; WM-28 version,6,36,36
Singapore,Netherlands,1968,?,3,,WM-20,fire control radar,3,?,1971,New,For 3 Type-B (Sovereignity) patrol craft; WM-26 version,6,18,18
Singapore,Netherlands,1991,?,4,,WM-20,fire control radar,4,,1995,Second hand but modernized,Second-hand; probably modernized before delivery; for 4 Landsort MCM ships from Sweden; WM-20 version,3.96,15.84,15.84
Singapore,Sweden,1999,?,3,?,ARTHUR,artillery locating radar,3,?,2003,New,,4,12,12
Singapore,Sweden,1978,,4,,Giraffe-40,air search radar,4,?,1982,New,For use with RBS-70 SAM systems,3.25,13,13
Singapore,Sweden,1998,,2,?,Giraffe AMB,air search radar,2,?,1999; 2001,New,,7.5,15,15
Singapore,Sweden,2010,?,6,,Giraffe AMB,air search radar,6,?,2011; 2012; 2013,New,Sea Giraffe AMB version; for modernization of 6 Victory corvettes,7.5,45,45
Singapore,Sweden,1986,?,6,,Sea Giraffe-150,air search radar,6,,1990; 1991,New,For 6 MGB-62 (Victory) corvettes from FRG; Sea Giraffe-150HC version,5,30,30
Singapore,Switzerland,1991,,12,?,Skyguard,fire control radar,12,?,1991; 1992,New,For use with 24 GDF-002 35 mm AA guns,5,60,60
Singapore,Switzerland,1973,?,8,?,Super-Fledermaus,fire control radar,8,?,1974,New,For use with L/70 40mm anto-aircraft guns,3.5,28,28
Singapore,Switzerland,1978,?,17,?,Super-Fledermaus,fire control radar,17,?,1979; 1980,New,For use with GDF-002 35mm anti-aircraft guns,3.5,59.5,59.5
Singapore,United Kingdom,1981,,6,,Blindfire,fire control radar,6,?,1982; 1983,New,Part of $60 m deal; for use with 12 Rapier SAM systems,2.5,15,15
Singapore,United Kingdom,1975,?,3,?,Cymbeline,artillery locating radar,3,?,1976,New,,2.38,7.14,7.14
Singapore,United States,1996,?,5,?,AAQ-13 LANTIRN,combat aircraft radar,5,?,1999,New,,1,5,5
Singapore,United States,2001,,18,,AAQ-13 LANTIRN,combat aircraft radar,18,?,2004; 2005,New,For F-16 combat aircraft,1,18,18
Singapore,United States,1996,?,5,?,AAQ-14 LANTIRN,aircraft EO system,5,?,1999,New,AN/AAQ-19 Sharpshooter version,1,5,5
Singapore,United States,2000,,8,,APG-78 Longbow,combat heli radar,8,?,2002,New,$26 m deal; for 8 AH-64D combat helicopters,3,24,24
Singapore,United States,2001,,12,,APG-78 Longbow,combat heli radar,12,?,2005,New,For 12 AH-64D combat helicopters,3,36,36
Singapore,United States,2015,,70,?,APG-83 SABR,combat aircraft radar,70,?,2021; 2022; 2023,New,For modernization of 62 F-16 combat aircraft (incl spare radars),2.5,175,175
Singapore,United States,1986,?,3,?,AR-320,air search radar,3,?,1988; 1989,New,,13,39,39
Singapore,United States,1980,,1,,AR-320,air search radar,1,,1983,New,$3 m deal,13,13,13
Singapore,United States,2000,?,6,,EDO-980,ASW sonar,6,,2007; 2008; 2009,New,For 6 Lafayette (Formidable) frigates from France,7.5,45,45
Singapore,United States,2006,?,24,?,AAQ-33 Sniper ATP,aircraft EO system,24,?,2009; 2010; 2011; 2012,New,For F-15 combat aircraft,1,24,24
Singapore,United States,2008,,20,?,AAQ-33 Sniper ATP,aircraft EO system,20,?,2010; 2011,New,For F-16 combat aircraft,1,20,20
Singapore,United States,2006,,24,?,Tiger Eyes,aircraft EO system,24,?,2009; 2010; 2011; 2012,New,For F-15 combat aircraft,3,72,72
Singapore,United States,1985,?,3,?,TPQ-36 Firefinder,artillery locating radar,3,?,1986,New,Part of $31 m deal,3,9,9
Singapore,United States,1989,,3,,TPQ-37 Firefinder,artillery locating radar,3,,1990,New,Part of $31 m deal,8,24,24
Singapore,United States,2017,,6,,TPQ-53,artillery locating radar,6,?,2021; 2022,New,$63 m deal,7,42,42
Singapore,United States,1974,,1,,TPS-43,air search radar,1,,1975,New,Incl for civilian air traffic control,9,9,9
Singapore,United States,1993,,1,,TPS-77,air search radar,1,,1997,New,AN/FPS-117 version,11,11,11
Slovakia,Israel,2021,,17,,EL/M-2084,air search radar,0,,,New,EUR148 m deal (incl production of components in Slovakia); delivery planned 2024-2025,12.5,212.5,0
Slovenia,France,2008,,2,,Ground Master-400,air search radar,2,,2011,New,Ground Master-403 version,13,26,26
Slovenia,United States,1991,,2,,TPS-70,air search radar,2,?,1993,New,Incl for civilian use,11,22,22
Somalia,United States,1981,,3,?,TPS-43,air search radar,3,?,1982; 1983; 1984,New,$26 m deal,9,27,27
Somalia,Soviet Union,1966,?,4,?,SON-9,fire control radar,4,?,1966; 1967,Second hand,Probably Second-hand; for use with 24 KS-19 100mm AA guns,0.24,0.96,0.96
Spain,Canada,1978,,3,,APS-504(V),MP aircraft radar,3,,1979,New,For 3 F-27 Maritime MP aircraft from Netherlands,2.5,7.5,7.5
Spain,Canada,1991,?,2,,VPS-2,fire control radar,2,?,1995,New,For 2 Meroka CIWS produced in Spain (for 1 Patino support ship),2,4,4
Spain,Canada,1994,?,2,,VPS-2,fire control radar,2,,1998; 2000,New,For 2 Meroka CIWS produced in Spain (for 2 Galicia AALS),2,4,4
Spain,Canada,1987,?,10,,VPS-2,fire control radar,10,?,1988; 1989; 1990,New,For 10 Meroka CIWS produced in Spain (for modernization of 5 Baleares frigates),2,20,20
Spain,Canada,1977,?,6,,VPS-2,fire control radar,6,?,1986; 1987; 1988; 1990; 1994,New,For 6 Meroka CIWS produced in Spain (for 6 Perry (Santa Maria) frigates),2,12,12
Spain,Canada,1977,?,4,,VPS-2,fire control radar,4,?,1988,New,For 4 Meroka CIWS produced in Spain (for 1 Principe de Asturias aircraft carrier),2,8,8
Spain,France,2019,,5,,BlueMaster,ASW sonar,0,,,New,Part of EUR166 m deal; for 5 F-110 frigates produced in Spain,10,50,0
Spain,France,2019,?,5,,CAPTAS-4,ASW sonar,0,,,New,Part of EUR166 m deal; CAPTAS-4 Compact version for 5 F-110 frigates produced in Spain,11,55,0
Spain,France,2022,?,4,?,FLASH,ASW sonar,0,,,New,AQS-22 ALFS version for 4 MH-60R ASW helicopters from USA,2,8,0
Spain,France,1996,?,2,?,RAC-3D,air search radar,2,?,2000,New,,4.76,9.52,9.52
Spain,Germany,1999,,2,?,TRS-3D,air/sea search radar,2,?,2000; 2001,New,TRS-3D/16ES version; for 2 Galicia AALS produced in Spain,10,20,20
Spain,Israel,2000,,2,,Litening,aircraft EO system,2,?,2000,New,Part of $25 m deal; Litening-2 version; for AV-8B combat aircraft; ordered via USA; from US production line,1,2,2
Spain,Israel,2001,?,25,,Litening,aircraft EO system,25,?,2003; 2004,New,Litening-2 version; for F/A-18 combat aircraft; probably from US production line,1,25,25
Spain,Israel,2022,?,57,?,Litening-5,aircraft EO/radar system,12,,2022,New,For Typhoon combat aircraft; producer under licence in Spain; delivery planned 2022-2027,3,171,36
Spain,Israel,2004,,5,?,RecceLite,aircraft recce system,5,?,2005,New,For F/A-18 combat aircraft,4,20,20
Spain,Italy,1985,?,13,?,LPD-20,air search radar,13,?,1987; 1988; 1989; 1990; 1991; 1992; 1993,New,For use with L/70 40mm AA guns in Felis/Linca AA system,4.5,58.5,58.5
Spain,Italy,1991,?,1,,RAN-30X,air search radar,1,?,1995,New,For Meroka CIWS on 1 Patino support ship,6,6,6
Spain,Italy,1993,?,2,,RAN-30X,air search radar,2,?,1994,New,For Meroka CIWS on 2 Perry (Santa Maria) frigates,6,12,12
Spain,Italy,1992,?,4,,RAN-30X,air search radar,4,?,1993; 1994,New,For modernized Meroka CIWS on 4 Perry (Santa Maria) frigates,6,24,24
Spain,Italy,1992,,2,,RAT-31S,air search radar,2,?,1994,New,$23.4 m deal (offsets 150%); RAT-31S/L version,12,24,24
Spain,Italy,1994,,2,,RAT-31S,air search radar,2,?,1996,New,RAT-31S/L version,12,24,24
Spain,Italy,2004,?,12,?,X-TAR,air search radar,12,?,2006; 2007; 2008,New,EUR71 m deal,5,60,60
Spain,Netherlands,1973,?,6,,DA-05,air search radar,6,?,1978; 1979; 1980; 1982; 1983,New,For 6 Descubierta (F-30) Class frigates produced in Spain,6.5,39,39
Spain,Netherlands,1989,?,2,?,STIR,fire control radar,2,?,1994,New,For 2 Perry (Santa Maria) frigates from USA,4.5,9,9
Spain,Netherlands,1972,?,6,,WM-20,fire control radar,6,,1975; 1976; 1977,New,For 6 PB-57 (Lazaga) patrol craft produced in Spain; WM-22/41 version,6,36,36
Spain,Netherlands,1973,?,4,,WM-20,fire control radar,4,?,1978; 1979; 1980,New,For 4 Descubierta frigates produced in Spain; WM-22/41 version,6,24,24
Spain,Netherlands,1976,?,2,,WM-20,fire control radar,2,?,1982; 1983,New,For 2 Descubierta frigates produced in Spain; incl for use with Aspide SAM,6,12,12
Spain,Sweden,1970,?,3,?,9KA400,fire control radar,3,?,1972,New,9KA410 version; for use with coastal guns,2.5,7.5,7.5
Spain,Sweden,2006,,4,,ARTHUR,artillery locating radar,4,?,2007; 2008; 2009,New,EUR64 m ($78 m) deal,4,16,16
Spain,Switzerland,1978,,7,,Skyguard,fire control radar,7,?,1979; 1980,New,For use with GDF 35mm AA guns,5,35,35
Spain,Switzerland,2004,?,24,,Skyshield,fire control radar,24,?,2006; 2007; 2008,New,EUR82 m deal; for use with GDF 35mm AA guns,6,144,144
Spain,Switzerland,1974,?,46,?,Super-Fledermaus,fire control radar,46,?,1975; 1976,New,For use with GDF 35mm anti-aircraft guns,3.5,161,161
Spain,United Kingdom,1996,?,50,?,MSTAR,ground surv radar,50,?,1996; 1997; 1998; 1999; 2000,New,,0.5,25,25
Spain,United Kingdom,1984,,3,?,Searchwater,AEW radar,3,?,1987,New,$17 m deal; for modification of 3 Sea King ASW helicopters to AEW version,10,30,30
Spain,United Kingdom,1984,,3,?,Watchman,air search radar,3,?,1985; 1986,New,,5,15,15
Spain,United Kingdom,1985,,1,,Watchman,air search radar,1,,1985,New,,5,5,5
Spain,United States,1980,?,9,?,APS-128,MP aircraft radar,9,?,1981; 1982; 1983; 1984; 1985,New,For 9 C-212MP MP aircraft produced in Spain,2.5,22.5,22.5
Spain,United States,1978,,12,,AQS-13,ASW sonar,12,?,1979; 1980,New,AQS-13B version; for 12 AB-212 ASW helicopters from Italy,0.75,9,9
Spain,United States,1973,?,8,?,AQS-13,ASW sonar,8,?,1974,New,AQS-13B version; for 4 AB-212 ASW helicopters from Italy,0.75,6,6
Spain,United States,1973,?,4,,AQS-13,ASW sonar,4,,1974,New,AQS-13B version; for 4 AB-212 ASW helicopters from Italy,0.75,3,3
Spain,United States,1973,?,6,,DE-1160,ASW sonar,6,,1978; 1979; 1980; 1982; 1983,New,For 6 Descubierta frigates produced in Spain; DE-1160B version,5,30,30
Spain,United States,1996,,5,,DE-1160,ASW sonar,5,,2002; 2003; 2004; 2006; 2012,New,DE-1160LF version (possibly older Spanish DE-1160B modernized to DE-1160F) for 5 De Bazan (F-100) frigates produced in Spain;,5,25,25
Spain,United States,1960,?,7,?,FPS-20,air search radar,7,?,1961; 1962,New,Designation uncertain,5,35,35
Spain,United States,1984,?,1,?,FPS-20,air search radar,1,?,1984,Second hand,Second-hand; designation uncertain,2,2,2
Spain,United States,1960,?,7,,FPS-6,height-finding radar,7,?,1961; 1962,New,Designation uncertain,3.5,24.5,24.5
Spain,United States,1984,?,1,?,FPS-6,height-finding radar,1,?,1984,Second hand,Second-hand; designation uncertian,1.4,1.4,1.4
Spain,United States,1960,?,2,,Mk-25,fire control radar,2,,1969; 1970,New,For 2 De Lauria destroyers produced in Spain,2.25,4.5,4.5
Spain,United States,2000,?,4,,MPQ-64 Sentinel,air search radar,4,?,2002; 2003,New,For 4 NASAMS SAM systems from Norway,5,20,20
Spain,United States,1960,?,2,,SPG-35,fire control radar,2,,1969; 1970,New,For 2 De Lauria destroyers produced in Spain,1.25,2.5,2.5
Spain,United States,1996,?,10,,SPG-62,fire control radar,10,,2002; 2003; 2004; 2006; 2012,New,For use with Standard and ESSM SAM on 5 De Bazan (F-100) frigates produced in Spain,4.5,45,45
Spain,United States,1960,?,2,,SPS-10,sea search radar,2,,1969; 1970,New,For 2 De Lauria destroyers produced in Spain,1.5,3,3
Spain,United States,1960,?,2,,SPS-40,air search radar,2,,1969; 1970,New,For 2 De Lauria destroyers produced in Spain,6.53,13.06,13.06
Spain,United States,1996,,4,,SPY-1F,air search radar,4,,2002; 2003; 2004; 2006,New,Part of $750 m deal; for 4 De Bazn (F-100) frigates produced in Spain,20,80,80
Spain,United States,2005,,1,,SPY-1F,air search radar,1,,2012,New,Part of $550 m deal; for 1 De Bazan (F-100) frigate produced in Spain,20,20,20
Spain,United States,2019,,6,,AN/SPY-7,air search radar,0,,,New,For 5 F-110 frigates produced in Spain and 1 land-based training site,0,0,0
Spain,United States,1987,?,2,?,TPQ-36 Firefinder,artillery locating radar,2,?,1988; 1989,New,No. delivered could be 5,3,6,6
Spain,United States,1982,,3,,TPS-43,air search radar,3,?,1983; 1984,New,,9,27,27
Spain,United States,1975,?,2,,TPS-43,air search radar,2,?,1976,New,,9,18,18
Sri Lanka,China,2007,?,1,,JY-11,air search radar,1,?,2007,New,Mainly for use against LTTE rebels,7.5,7.5,7.5
Sri Lanka,China,2004,,3,?,Type-408C,air search radar,3,?,2004; 2005; 2006,New,Designation uncertain (reported as '150km 3D air-surveillance radar'); incl for civilian air traffic control,10,30,30
Sri Lanka,China,2007,?,1,?,YLC-18,air search radar,1,?,2008,New,,7.5,7.5,7.5
Sri Lanka,India,2005,,2,,Indra,air search radar,2,,2006,New,Possibly second-hand; aid against LTTE rebels; Indra-2 version,4.75,9.5,9.5
Sri Lanka,India,2007,,2,,Indra,air search radar,2,,2007,New,Possibly second-hand; aid; Indra-2 version,4.75,9.5,9.5
Sri Lanka,United States,2005,?,1,?,HF SWR-503,sea search radar,1,,2007,New,Aid against LTTE rebels,5,5,5
Sri Lanka,United States,1998,,2,,TPQ-36 Firefinder,artillery locating radar,2,?,1998,New,$11 m deal,3,6,6
Sri Lanka,United States,2000,?,2,,TPQ-36 Firefinder,artillery locating radar,2,?,2003; 2004,New,$22 m deal,3,6,6
Sudan,France,1985,?,2,?,DRPT-5 Rasit,ground surv radar,2,?,1986,New,,0.1,0.2,0.2
Sudan,United States,1978,,6,?,TPS-43,air search radar,6,?,1981; 1982,New,Deal worth $42 m,9,54,54
Sudan,Soviet Union,1970,,1,?,P-12,air search radar,1,?,1971,New,For use with SA-2 SAM systems,4.5,4.5,4.5
Sudan,Soviet Union,1970,,1,?,P-15,air search radar,1,?,1971,New,For use with SA-2 SAM systems,4.5,4.5,4.5
Sudan,Soviet Union,1970,,1,?,PRV-11,height-finding radar,1,?,1971,New,For use with SA-2 SAM systems,4,4,4
Sudan,Soviet Union,1969,?,6,?,SON-9,fire control radar,6,?,1970,Second hand,Fire control for KS-12 85mm and KS-19 100mm anti aircraft guns,0.24,1.44,1.44
Suriname,United States,1997,,1,,RDR-1500,MP aircraft radar,1,,1999,New,For 1 C-212 MP aircraft from Spain,2.25,2.25,2.25
Sweden,Canada,1995,?,8,,Hydra,ASW sonar,8,?,2004; 2005; 2006; 2008,New,For 5 Visby corvettes produced in Sweden and for modernization of 1 Göteborg and 2 Stockholm FAC,10,80,80
Sweden,France,1958,?,90,?,Cyrano,combat aircraft radar,90,?,1959; 1960; 1961,New,For 90 J-35A combat aircraft produced in Sweden,0.75,67.5,67.5
Sweden,France,2001,?,5,,FLASH,ASW sonar,5,?,2015; 2016; 2017,New,FLASH-S version for 5 NH-90 ASW helicopters from FRG,2,10,10
Sweden,France,1982,?,14,?,ORB-32,MP aircraft radar,14,?,1986; 1987; 1988,New,For modernization of KV-107 ASW and SAR helicopters; produced under licence in Sweden,2.5,35,35
Sweden,France,1953,?,16,?,Palmier,air search radar,16,?,1953; 1954; 1955,New,Assembled in Sweden; Swedish designation PS-17,12.5,200,200
Sweden,France,1985,?,4,,Salmon,ASW sonar,4,,1990; 1991; 1992,New,For 4 Gteborg FAC produced in Sweden; TSM-2643 version,1.5,6,6
Sweden,France,1981,?,2,,Salmon,ASW sonar,2,,1985,New,For 2 Stockholm FAC produced in Sweden; TSM-2642 version,1.5,3,3
Sweden,France,1961,?,6,,Saturn,air search radar,6,?,1962; 1963; 1965; 1968,New,For modernization of 4 Ostergotland and 2 Halland destroyers,3,18,18
Sweden,France,1977,?,1,,Saturn,air search radar,1,,1982,New,For 1 Carlskrona minelayer produced in Sweden,3,3,3
Sweden,Israel,2002,?,14,?,Litening,aircraft EO system,14,?,2006; 2007; 2008; 2009,New,Litening G-3 version; from FRG production line; for JAS-39 combat aircraft,1,14,14
Sweden,Italy,1968,,2,,ATCR-2,air search radar,2,,1971,New,SEK2.9 m deal; Swedish designation PS-810,5,10,10
Sweden,Italy,1969,,4,,ATCR-2,air search radar,4,,1973; 1974,New,SEK5.1 m deal; Swedish designation PS-810,5,20,20
Sweden,Italy,1973,,2,,ATCR-2,air search radar,2,,1975; 1976,New,Swedish designation PS-810,5,10,10
Sweden,Italy,1962,,17,,PS-15,air search radar,17,?,1966; 1967; 1968; 1969; 1970; 1971,New,,4.75,80.75,80.75
Sweden,Italy,2014,,60,?,Skyward,aircraft EO system,2,?,2021,New,Skyward-G version; for 60 Gripen-E combat aircraft produced in Sweden,1,60,2
Sweden,Netherlands,2000,?,1,,IRST,air search system,1,,2000,New,For modernization of 1 Göteborg FAC,2.5,2.5,2.5
Sweden,Netherlands,1957,?,2,,LW-02,air search radar,2,,1958,New,For modernization of 2 Tre Kronor cruisers; LW-03 version,7,14,14
Sweden,Netherlands,1961,?,2,,LW-02,air search radar,2,?,1962; 1964,New,For modernization of 2 Halland destroyers; LW-03 version,7,14,14
Sweden,Netherlands,1962,?,4,,M-44,fire control radar,4,?,1962; 1963; 1965; 1968,New,For 4 Ostergtland destroyers produced in Sweden; for use with Seacat SAM,1.5,6,6
Sweden,Netherlands,1953,?,4,,M-45,fire control radar,4,?,1958; 1959,New,For 4 Ostergotland Class destroyers produced in Sweden,1.5,6,6
Sweden,Netherlands,1948,?,2,,M-45,fire control radar,2,?,1955; 1956,New,For 2 Halland Class destroyers produced in Sweden,1.5,3,3
Sweden,Netherlands,2023,,3,,SMART-L,air/sea search radar,0,,,New,SEK1 b deal,15,45,0
Sweden,Netherlands,1964,?,6,,WM-20,fire control radar,6,,1966; 1967,New,For 6 Spica-1 FAC produced in Sweden,6,36,36
Sweden,Netherlands,1968,?,2,,WM-20,fire control radar,2,?,1971; 1976,New,For 2 lvsborg minelayers produced in Sweden; M-22 version,6,12,12
Sweden,Netherlands,1961,?,2,,WM-20,fire control radar,2,?,1962; 1964,New,For modernization of 2 Halland destroyers; WM-22 version,6,12,12
Sweden,Norway,1985,?,4,,SS-304,ASW sonar,4,,1990; 1991; 1992,New,For 4 Goteborg FAC produced in Sweden; Swedish designation Sonar-191,3.5,14,14
Sweden,Norway,1981,,2,,SS-304,ASW sonar,2,,1985,New,For 2 Stockholm FAC produced in Sweden; Swedish designation Sonar-191,3.5,7,7
Sweden,Norway,2015,,5,,ST-2400,ASW sonar,5,?,2016; 2017,New,For modernization of 5 Tapper patrol craft,1.5,7.5,7.5
Sweden,Norway,2017,,2,,ST-2400,ASW sonar,2,?,2020,New,For modernization of 2 Göteborg corvettes,1.5,3,3
Sweden,Norway,1990,?,17,?,ST-570 Toadfish,ASW sonar,17,?,1990; 1991; 1992; 1993; 1994,New,For modernization of 17 Hugin FAC,1.5,25.5,25.5
Sweden,Switzerland,1965,?,10,?,Super-Fledermaus,fire control radar,10,?,1966; 1967,New,,3.5,35,35
Sweden,United Kingdom,1960,?,5,?,Green Archer,artillery locating radar,5,?,1962,New,,3,15,15
Sweden,United Kingdom,2014,,60,?,Raven ES-05,combat aircraft radar,2,?,2021,New,For 60 Gripen-E combat aircraft produced in Sweden; incl production of components in Sweden,2.5,150,5
Sweden,United Kingdom,2022,,2,,Seaspray,MP aircraft radar,0,,,New,For GlobalEye AEW aircraft produced in Sweden; Seaspray-7500E version,2,4,0
Sweden,United Kingdom,1955,,4,,Type-80,air search radar,4,?,1957; 1959; 1961; 1963,New,,4.75,19,19
Sweden,United States,1985,,3,,APS-128,MP aircraft radar,3,,1986,New,For 3 C-212MP MP aircraft from Spain,2.5,7.5,7.5
Sweden,United States,1990,,1,,APS-128,MP aircraft radar,1,,1990,New,For 1 C-212MP MP aircraft from Spain,2.5,2.5,2.5
Sweden,United States,2002,,5,,APS-143(V),MP aircraft radar,5,,2016; 2017,New,$7.6 m deal; for 5 NH-90 ASW helicopters,2.5,12.5,12.5
Sweden,United States,2015,?,4,,APS-143(V),MP aircraft radar,4,?,2021; 2022; 2023,New,For 4 NH-90 transport helicopters modified to ASW version,2.5,10,10
Sweden,United States,1981,,24,,GPS-100,air search radar,24,?,1987; 1988; 1989; 1990; 1991; 1992; 1993; 1994,New,Swedish designation PS-870,5,120,120
Sweden,United States,2010,?,48,,LCR-2020,air/sea search radar,48,?,2011; 2012,New,Part of 'REMO-870 programme; Swedish designation PS-640; incl for coast guard and other civilian government agencies,5,240,240
Sweden,United States,1950,?,3,?,TPS-1,air search radar,3,?,1952,New,Swedish designation PS-41,2.5,7.5,7.5
Sweden,United States,1975,,8,,TPS-32,air search radar,8,?,1979; 1980; 1981,New,Swedish designation PS-806,12,96,96
Switzerland,France,1998,,2,,Master,air search radar,2,?,2000; 2001,New,Master-A version; part of 'Florako' air surveillance network,13.5,27,27
Switzerland,Germany,2012,?,5,,ASR-S,air search radar,5,?,2014; 2015; 2016,New,EUR130 m deal,4.75,23.75,23.75
Switzerland,United Kingdom,1980,,60,,Blindfire,fire control radar,60,?,1982; 1983; 1984; 1985; 1986,New,GBP50 m deal; for use with Rapier SAM systems,2.5,150,150
Switzerland,United Kingdom,1975,?,5,?,Cymbeline,artillery locating radar,5,?,1976,New,,2.38,11.9,11.9
Switzerland,United Kingdom,1963,?,5,?,Green Archer,artillery locating radar,5,?,1964; 1965,New,,3,15,15
Switzerland,United Kingdom,1990,,3,,Watchman,air search radar,3,?,1992; 1993; 1994,New,,5,15,15
Switzerland,United States,2007,?,20,,ASQ-228 ATFLIR,aircraft EO system,20,?,2010; 2011,New,For modernization of F/A-18C combat aircraft,1.1,22,22
Switzerland,United States,1966,,5,?,FPS-7,air search radar,5,?,1967; 1968; 1969; 1970,New,For 'Florida' air surveillance network; designation uncertain,12.5,62.5,62.5
Switzerland,United States,2003,,24,,PSTAR-ER,air search radar,24,,2004,New,$24 m deal,0.75,18,18
Switzerland,United States,1961,?,36,,TARAN-18,combat aircraft radar,36,?,1963; 1964; 1966; 1967; 1968; 1969; 1970,New,For 36 Mirage-3S combat aircraft from France,1.5,54,54
Switzerland,United States,1985,,5,,TPS-70,air search radar,5,?,1987; 1988; 1989,New,CHF254 m ($103 m) 'TAFLIR' deal; Vigilant version,11,55,55
Syria,China,2008,?,5,?,JY-27,air search radar,5,?,2009; 2010,New,,7.5,37.5,37.5
Syria,China,2008,?,1,?,JYL-1,air search radar,1,?,2009,New,,13.5,13.5,13.5
Syria,China,2008,?,4,?,Type-120,air search radar,4,?,2009,New,,5,20,20
Syria,Czechoslovakia,1981,?,4,?,Ramona,air search system,4,?,1981; 1983; 1984,New,Incl 3 Ramona-M version,6,24,24
Syria,Iran,2010,?,1,?,C-801/C-802 CDS,coastal defence system,1,?,2011,New,,15,15,15
Syria,Russia,2007,,2,?,K-300P Bastion-P,coastal defence system,2,,2010; 2011,New,,15,30,30
Syria,Soviet Union,1982,,4,,5N69 Salute,air search radar,4,?,1982; 1983; 1984; 1985,New,For usw with 8 SA-5c SAM systems,7,28,28
Syria,Soviet Union,1973,?,12,?,Burun,fire control radar,12,?,1974; 1975,New,For use with 50 SM-4-1 130mm guns,2,24,24
Syria,Soviet Union,1960,?,50,?,P-12,air search radar,50,?,1963; 1964; 1965; 1966; 1967; 1968; 1969; 1970; 1971; 1972,New,,4.5,225,225
Syria,Soviet Union,1965,?,20,?,P-14,air search radar,20,?,1966; 1967; 1968; 1969; 1970,New,,7,140,140
Syria,Soviet Union,1960,?,5,?,P-15,air search radar,5,?,1963; 1964; 1965,New,,4.5,22.5,22.5
Syria,Soviet Union,1969,?,20,?,P-35 Saturn,air search radar,20,?,1970; 1971; 1972; 1973,New,,5,100,100
Syria,Soviet Union,1982,,4,,P-40,air search radar,4,?,1983; 1984,New,,8,32,32
Syria,Soviet Union,1960,?,5,?,PRV-11,height-finding radar,5,?,1963; 1964; 1965,New,,4,20,20
Syria,Soviet Union,1982,,2,?,PRV-9,height-finding radar,2,?,1983; 1984,New,,3.5,7,7
Syria,Soviet Union,1960,?,5,?,PRV-9,height-finding radar,5,?,1963; 1964; 1965,New,,3.5,17.5,17.5
Syria,Soviet Union,1986,,6,,Redut,coastal defence system,6,?,1987,New,,15,90,90
Syria,Soviet Union,1984,?,6,?,Rubezh/SS-C-3,coastal defence system,6,?,1985; 1986,New,,15,90,90
Taiwan,Canada,1986,?,27,?,APS-504(V),MP aircraft radar,27,?,1991; 1992; 1993,New,For 27 S-2T ASW aircraft from USA,2.5,67.5,67.5
Taiwan,France,1992,?,10,?,ASTAC,SIGINT system,10,?,1997; 1998,New,For Mirage-2000 combat aircraft,5,50,50
Taiwan,France,1993,?,6,,ATAS,ASW sonar,6,,1995; 1996; 1997; 1998; 2004,New,For 6 Perry (Cheng Kung) frigates from USA; ATAS(V)2 version,5,30,30
Taiwan,Italy,1987,?,4,,Orion RTN-10X,fire control radar,4,?,1988; 1989,New,For 'Wu Chin-2' modernization of 4 Chien Yang (Gearing) destroyers,2.25,9,9
